profile_id,station_id,station_name,datetime_utc,year,month,cycle,n_levels_total,n_levels_to_500,p_surface_hpa,t_surface_c,p_top_hpa,t_top_c,delta_t_top_surface_c,inversion_detected,inversion_top_pressure_hpa,inversion_top_height_m,inversion_top_temp_c,inversion_delta_t_c,profile_status,source_file
31004_20061215_0000_00,31004,Aldan,2006-12-15T00:00:00,2006,12,00,59.0,11.0,942.0,-34.29999999999998,500.0,-42.89999999999998,-8.599999999999994,True,792.0,1924.2,-26.299999999999983,8.0,good,gdex_data\raw\2006\gdas.adpupa.t00z.20061215.bufr
31004_20061219_0000_00,31004,Aldan,2006-12-19T00:00:00,2006,12,00,54.0,9.0,934.0,-14.099999999999966,500.0,-37.29999999999998,-23.200000000000017,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t00z.20061219.bufr
31004_20061220_0000_00,31004,Aldan,2006-12-20T00:00:00,2006,12,00,41.0,8.0,934.0,-9.899999999999977,500.0,-36.29999999999998,-26.400000000000006,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t00z.20061220.bufr
31004_20061221_0000_00,31004,Aldan,2006-12-21T00:00:00,2006,12,00,54.0,9.0,929.0,-12.5,500.0,-36.89999999999998,-24.399999999999977,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t00z.20061221.bufr
31004_20061227_0000_00,31004,Aldan,2006-12-27T00:00:00,2006,12,00,65.0,12.0,949.0,-29.899999999999977,500.0,-33.89999999999998,-4.0,True,854.0,1311.6,-22.69999999999999,7.199999999999989,good,gdex_data\raw\2006\gdas.adpupa.t00z.20061227.bufr
31004_20061226_0000_00,31004,Aldan,2006-12-26T00:00:00,2006,12,00,71.0,9.0,941.0,-24.899999999999977,500.0,-36.49999999999997,-11.599999999999994,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t00z.20061226.bufr
31004_20061223_0000_00,31004,Aldan,2006-12-23T00:00:00,2006,12,00,54.0,13.0,935.0,-19.299999999999983,500.0,-41.29999999999998,-22.0,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t00z.20061223.bufr
31004_20061224_0000_00,31004,Aldan,2006-12-24T00:00:00,2006,12,00,54.0,11.0,932.0,-23.299999999999983,500.0,-40.099999999999966,-16.799999999999983,True,901.0,870.8,-15.5,7.799999999999983,good,gdex_data\raw\2006\gdas.adpupa.t00z.20061224.bufr
31004_20061222_0000_00,31004,Aldan,2006-12-22T00:00:00,2006,12,00,53.0,8.0,929.0,-16.299999999999955,500.0,-42.49999999999997,-26.200000000000017,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t00z.20061222.bufr
31004_20061228_0000_00,31004,Aldan,2006-12-28T00:00:00,2006,12,00,54.0,11.0,944.0,-20.69999999999999,500.0,-37.29999999999998,-16.599999999999994,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t00z.20061228.bufr
31004_20061225_0000_00,31004,Aldan,2006-12-25T00:00:00,2006,12,00,58.0,10.0,932.0,-19.899999999999977,500.0,-36.29999999999998,-16.400000000000006,True,907.0,815.9,-18.49999999999997,1.4000000000000057,good,gdex_data\raw\2006\gdas.adpupa.t00z.20061225.bufr
31004_20061230_0000_00,31004,Aldan,2006-12-30T00:00:00,2006,12,00,60.0,10.0,934.0,-15.699999999999989,500.0,-37.099999999999966,-21.399999999999977,True,925.0,652.8,-15.299999999999955,0.4000000000000341,good,gdex_data\raw\2006\gdas.adpupa.t00z.20061230.bufr
31004_20061229_0000_00,31004,Aldan,2006-12-29T00:00:00,2006,12,00,50.0,10.0,942.0,-20.49999999999997,500.0,-38.69999999999999,-18.200000000000017,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t00z.20061229.bufr
31004_20061231_0000_00,31004,Aldan,2006-12-31T00:00:00,2006,12,00,58.0,9.0,927.0,-11.899999999999977,500.0,-41.69999999999999,-29.80000000000001,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t00z.20061231.bufr
31004_20060102_1200_12,31004,Aldan,2006-01-02T12:00:00,2006,1,12,46.0,8.0,939.0,-29.49999999999997,500.0,-43.89999999999998,-14.400000000000006,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060102.bufr
31004_20060107_1200_12,31004,Aldan,2006-01-07T12:00:00,2006,1,12,53.0,9.0,936.0,-32.099999999999966,500.0,-42.29999999999998,-10.200000000000017,True,899.0,889.2,-21.49999999999997,10.599999999999994,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060107.bufr
31004_20060108_1200_12,31004,Aldan,2006-01-08T12:00:00,2006,1,12,39.0,9.0,941.0,-30.49999999999997,500.0,-43.49999999999997,-13.0,True,853.0,1321.2,-24.099999999999966,6.400000000000006,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060108.bufr
31004_20060101_1200_12,31004,Aldan,2006-01-01T12:00:00,2006,1,12,56.0,10.0,938.0,-23.099999999999966,500.0,-39.69999999999999,-16.600000000000023,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060101.bufr
31004_20060109_1200_12,31004,Aldan,2006-01-09T12:00:00,2006,1,12,50.0,9.0,947.0,-33.099999999999966,500.0,-44.69999999999999,-11.600000000000023,True,927.0,634.9,-30.099999999999966,3.0,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060109.bufr
31004_20060110_1200_12,31004,Aldan,2006-01-10T12:00:00,2006,1,12,41.0,10.0,942.0,-39.099999999999966,500.0,-43.69999999999999,-4.600000000000023,True,815.0,1692.6,-22.69999999999999,16.399999999999977,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060110.bufr
31004_20060106_1200_12,31004,Aldan,2006-01-06T12:00:00,2006,1,12,52.0,9.0,931.0,-21.49999999999997,500.0,-42.89999999999998,-21.400000000000006,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060106.bufr
31004_20060105_1200_12,31004,Aldan,2006-01-05T12:00:00,2006,1,12,48.0,9.0,931.0,-25.099999999999966,500.0,-42.69999999999999,-17.600000000000023,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060105.bufr
31004_20060104_1200_12,31004,Aldan,2006-01-04T12:00:00,2006,1,12,40.0,10.0,933.0,-23.49999999999997,500.0,-38.29999999999998,-14.800000000000011,True,925.0,652.8,-22.49999999999997,1.0,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060104.bufr
31004_20060103_1200_12,31004,Aldan,2006-01-03T12:00:00,2006,1,12,42.0,9.0,934.0,-22.49999999999997,500.0,-40.89999999999998,-18.400000000000006,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060103.bufr
31004_20060112_1200_12,31004,Aldan,2006-01-12T12:00:00,2006,1,12,47.0,10.0,939.0,-37.099999999999966,500.0,-43.49999999999997,-6.400000000000006,True,813.0,1712.5,-23.299999999999983,13.799999999999983,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060112.bufr
31004_20060116_1200_12,31004,Aldan,2006-01-16T12:00:00,2006,1,12,50.0,11.0,945.0,-41.29999999999998,500.0,-47.69999999999999,-6.400000000000006,True,794.0,1903.9,-31.49999999999997,9.800000000000011,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060116.bufr
31004_20060115_1200_12,31004,Aldan,2006-01-15T12:00:00,2006,1,12,54.0,11.0,943.0,-42.29999999999998,500.0,-47.29999999999998,-5.0,True,904.0,843.3,-39.49999999999997,2.8000000000000114,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060115.bufr
31004_20060113_1200_12,31004,Aldan,2006-01-13T12:00:00,2006,1,12,55.0,10.0,934.0,-38.69999999999999,500.0,-43.29999999999998,-4.599999999999994,True,804.0,1802.7,-24.49999999999997,14.200000000000017,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060113.bufr
31004_20060114_1200_12,31004,Aldan,2006-01-14T12:00:00,2006,1,12,51.0,11.0,937.0,-38.099999999999966,500.0,-46.49999999999997,-8.400000000000006,True,848.0,1369.3,-29.099999999999966,9.0,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060114.bufr
31004_20060111_1200_12,31004,Aldan,2006-01-11T12:00:00,2006,1,12,52.0,6.0,940.0,-36.69999999999999,500.0,-43.29999999999998,-6.599999999999994,True,789.0,1954.8,-21.49999999999997,15.200000000000017,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060111.bufr
31004_20060117_1200_12,31004,Aldan,2006-01-17T12:00:00,2006,1,12,48.0,10.0,944.0,-36.89999999999998,500.0,-47.69999999999999,-10.800000000000011,True,884.0,1028.0,-31.299999999999983,5.599999999999994,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060117.bufr
31004_20060120_1200_12,31004,Aldan,2006-01-20T12:00:00,2006,1,12,45.0,13.0,946.0,-37.49999999999997,500.0,-43.69999999999999,-6.200000000000017,True,925.0,652.8,-33.69999999999999,3.799999999999983,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060120.bufr
31004_20060118_1200_12,31004,Aldan,2006-01-18T12:00:00,2006,1,12,42.0,10.0,944.0,-43.49999999999997,500.0,-47.49999999999997,-4.0,True,825.0,1593.5,-32.099999999999966,11.400000000000006,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060118.bufr
31004_20060119_1200_12,31004,Aldan,2006-01-19T12:00:00,2006,1,12,33.0,8.0,944.0,-43.099999999999966,500.0,-47.49999999999997,-4.400000000000006,True,813.0,1712.5,-32.69999999999999,10.399999999999977,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060119.bufr
31004_20060121_1200_12,31004,Aldan,2006-01-21T12:00:00,2006,1,12,62.0,12.0,951.0,-32.89999999999998,500.0,-39.29999999999998,-6.400000000000006,True,743.0,2436.5,-20.69999999999999,12.199999999999989,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060121.bufr
31004_20060122_1200_12,31004,Aldan,2006-01-22T12:00:00,2006,1,12,58.0,12.0,946.0,-24.099999999999966,500.0,-39.89999999999998,-15.800000000000011,True,894.0,935.2,-22.49999999999997,1.5999999999999943,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060122.bufr
31004_20060123_1200_12,31004,Aldan,2006-01-23T12:00:00,2006,1,12,51.0,11.0,941.0,-21.69999999999999,500.0,-39.099999999999966,-17.399999999999977,True,925.0,652.8,-21.49999999999997,0.20000000000001705,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060123.bufr
31004_20060126_1200_12,31004,Aldan,2006-01-26T12:00:00,2006,1,12,48.0,10.0,940.0,-33.89999999999998,500.0,-39.89999999999998,-6.0,True,879.0,1074.8,-22.49999999999997,11.400000000000006,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060126.bufr
31004_20060124_1200_12,31004,Aldan,2006-01-24T12:00:00,2006,1,12,47.0,10.0,942.0,-32.89999999999998,500.0,-41.89999999999998,-9.0,True,884.0,1028.0,-24.899999999999977,8.0,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060124.bufr
31004_20060125_1200_12,31004,Aldan,2006-01-25T12:00:00,2006,1,12,45.0,8.0,940.0,-33.29999999999998,500.0,-43.69999999999999,-10.400000000000006,True,905.0,834.1,-25.49999999999997,7.800000000000011,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060125.bufr
31004_20060127_1200_12,31004,Aldan,2006-01-27T12:00:00,2006,1,12,51.0,12.0,936.0,-31.69999999999999,500.0,-37.69999999999999,-6.0,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060127.bufr
31004_20060128_1200_12,31004,Aldan,2006-01-28T12:00:00,2006,1,12,60.0,11.0,932.0,-18.899999999999977,500.0,-34.29999999999998,-15.400000000000006,True,898.0,898.4,-12.099999999999966,6.800000000000011,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060128.bufr
31004_20060129_1200_12,31004,Aldan,2006-01-29T12:00:00,2006,1,12,54.0,10.0,942.0,-30.299999999999983,500.0,-36.89999999999998,-6.599999999999994,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060129.bufr
31004_20060130_1200_12,31004,Aldan,2006-01-30T12:00:00,2006,1,12,43.0,10.0,947.0,-32.69999999999999,500.0,-40.099999999999966,-7.399999999999977,True,940.0,518.9,-31.899999999999977,0.8000000000000114,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060130.bufr
31004_20060131_1200_12,31004,Aldan,2006-01-31T12:00:00,2006,1,12,44.0,10.0,950.0,-35.89999999999998,500.0,-44.89999999999998,-9.0,True,925.0,652.8,-33.89999999999998,2.0,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060131.bufr
31004_20060204_1200_12,31004,Aldan,2006-02-04T12:00:00,2006,2,12,49.0,9.0,947.0,-31.099999999999966,500.0,-43.49999999999997,-12.400000000000006,True,925.0,652.8,-27.49999999999997,3.5999999999999943,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060204.bufr
31004_20060205_1200_12,31004,Aldan,2006-02-05T12:00:00,2006,2,12,44.0,10.0,944.0,-31.899999999999977,500.0,-43.29999999999998,-11.400000000000006,True,912.0,770.3,-27.69999999999999,4.199999999999989,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060205.bufr
31004_20060203_1200_12,31004,Aldan,2006-02-03T12:00:00,2006,2,12,51.0,11.0,957.0,-28.69999999999999,500.0,-41.69999999999999,-13.0,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060203.bufr
31004_20060201_1200_12,31004,Aldan,2006-02-01T12:00:00,2006,2,12,38.0,11.0,957.0,-34.89999999999998,500.0,-41.89999999999998,-7.0,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060201.bufr
31004_20060202_1200_12,31004,Aldan,2006-02-02T12:00:00,2006,2,12,50.0,10.0,960.0,-34.099999999999966,500.0,-39.29999999999998,-5.200000000000017,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060202.bufr
31004_20060207_1200_12,31004,Aldan,2006-02-07T12:00:00,2006,2,12,43.0,11.0,933.0,-23.099999999999966,500.0,-47.29999999999998,-24.200000000000017,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060207.bufr
31004_20060206_1200_12,31004,Aldan,2006-02-06T12:00:00,2006,2,12,33.0,8.0,940.0,-25.299999999999983,500.0,-43.49999999999997,-18.19999999999999,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060206.bufr
31004_20060208_1200_12,31004,Aldan,2006-02-08T12:00:00,2006,2,12,51.0,11.0,929.0,-29.49999999999997,500.0,-41.099999999999966,-11.599999999999994,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060208.bufr
31004_20060209_1200_12,31004,Aldan,2006-02-09T12:00:00,2006,2,12,42.0,11.0,929.0,-22.899999999999977,500.0,-43.89999999999998,-21.0,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060209.bufr
31004_20060212_1200_12,31004,Aldan,2006-02-12T12:00:00,2006,2,12,46.0,9.0,918.0,-29.899999999999977,500.0,-35.29999999999998,-5.400000000000006,True,887.0,1000.1,-20.69999999999999,9.199999999999989,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060212.bufr
31004_20060211_1200_12,31004,Aldan,2006-02-11T12:00:00,2006,2,12,40.0,6.0,924.0,-21.899999999999977,500.0,-38.69999999999999,-16.80000000000001,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060211.bufr
31004_20060218_1200_12,31004,Aldan,2006-02-18T12:00:00,2006,2,12,12.0,4.0,922.0,-24.49999999999997,805.0,-23.899999999999977,0.5999999999999943,True,895.0,926.0,-19.299999999999983,5.199999999999989,no_500,gdex_data\raw\2006\gdas.adpupa.t12z.20060218.bufr
31004_20060210_1200_12,31004,Aldan,2006-02-10T12:00:00,2006,2,12,44.0,9.0,932.0,-24.49999999999997,500.0,-37.89999999999998,-13.400000000000006,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060210.bufr
31004_20060213_1200_12,31004,Aldan,2006-02-13T12:00:00,2006,2,12,63.0,11.0,930.0,-23.899999999999977,500.0,-39.099999999999966,-15.199999999999989,True,896.0,916.8,-21.899999999999977,2.0,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060213.bufr
31004_20060217_1200_12,31004,Aldan,2006-02-17T12:00:00,2006,2,12,58.0,7.0,921.0,-23.69999999999999,500.0,-41.099999999999966,-17.399999999999977,True,894.0,935.2,-20.69999999999999,3.0,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060217.bufr
31004_20060219_1200_12,31004,Aldan,2006-02-19T12:00:00,2006,2,12,56.0,8.0,920.0,-19.49999999999997,500.0,-43.099999999999966,-23.599999999999994,True,893.0,944.5,-17.69999999999999,1.799999999999983,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060219.bufr
31004_20060216_1200_12,31004,Aldan,2006-02-16T12:00:00,2006,2,12,44.0,9.0,928.0,-28.49999999999997,500.0,-40.89999999999998,-12.400000000000006,True,894.0,935.2,-26.099999999999966,2.4000000000000057,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060216.bufr
31004_20060215_1200_12,31004,Aldan,2006-02-15T12:00:00,2006,2,12,55.0,10.0,935.0,-30.69999999999999,500.0,-42.89999999999998,-12.199999999999989,True,925.0,652.8,-29.69999999999999,1.0,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060215.bufr
31004_20060214_1200_12,31004,Aldan,2006-02-14T12:00:00,2006,2,12,54.0,10.0,933.0,-29.899999999999977,500.0,-43.49999999999997,-13.599999999999994,True,909.0,797.6,-26.49999999999997,3.4000000000000057,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060214.bufr
31004_20060220_1200_12,31004,Aldan,2006-02-20T12:00:00,2006,2,12,18.0,9.0,936.0,-25.69999999999999,690.0,-31.69999999999999,-6.0,True,925.0,652.8,-25.299999999999983,0.4000000000000057,no_500,gdex_data\raw\2006\gdas.adpupa.t12z.20060220.bufr
31004_20060222_1200_12,31004,Aldan,2006-02-22T12:00:00,2006,2,12,45.0,9.0,944.0,-30.099999999999966,500.0,-43.49999999999997,-13.400000000000006,True,920.0,697.9,-25.099999999999966,5.0,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060222.bufr
31004_20060221_1200_12,31004,Aldan,2006-02-21T12:00:00,2006,2,12,47.0,8.0,942.0,-29.49999999999997,500.0,-44.69999999999999,-15.200000000000017,True,922.0,679.8,-25.899999999999977,3.5999999999999943,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060221.bufr
31004_20060224_1200_12,31004,Aldan,2006-02-24T12:00:00,2006,2,12,41.0,9.0,937.0,-25.299999999999983,500.0,-47.29999999999998,-22.0,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060224.bufr
31004_20060223_1200_12,31004,Aldan,2006-02-23T12:00:00,2006,2,12,47.0,9.0,942.0,-31.099999999999966,500.0,-44.89999999999998,-13.800000000000011,True,918.0,715.9,-27.899999999999977,3.1999999999999886,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060223.bufr
31004_20060226_1200_12,31004,Aldan,2006-02-26T12:00:00,2006,2,12,41.0,8.0,939.0,-15.899999999999977,500.0,-36.89999999999998,-21.0,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060226.bufr
31004_20060225_1200_12,31004,Aldan,2006-02-25T12:00:00,2006,2,12,44.0,10.0,934.0,-20.099999999999966,500.0,-41.69999999999999,-21.600000000000023,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060225.bufr
31004_20060227_1200_12,31004,Aldan,2006-02-27T12:00:00,2006,2,12,53.0,13.0,942.0,-16.69999999999999,500.0,-38.099999999999966,-21.399999999999977,True,930.0,608.0,-14.899999999999977,1.8000000000000114,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060227.bufr
31004_20060301_1200_12,31004,Aldan,2006-03-01T12:00:00,2006,3,12,46.0,8.0,939.0,-16.099999999999966,500.0,-40.89999999999998,-24.80000000000001,True,915.0,743.1,-14.299999999999955,1.8000000000000114,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060301.bufr
31004_20060228_1200_12,31004,Aldan,2006-02-28T12:00:00,2006,2,12,51.0,13.0,937.0,-14.899999999999977,500.0,-37.099999999999966,-22.19999999999999,True,875.0,1112.3,-11.699999999999989,3.1999999999999886,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060228.bufr
31004_20060302_1200_12,31004,Aldan,2006-03-02T12:00:00,2006,3,12,43.0,8.0,931.0,-23.899999999999977,500.0,-42.69999999999999,-18.80000000000001,True,887.0,1000.1,-16.899999999999977,7.0,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060302.bufr
31004_20060304_1200_12,31004,Aldan,2006-03-04T12:00:00,2006,3,12,18.0,5.0,936.0,-27.49999999999997,500.0,-46.49999999999997,-19.0,True,925.0,652.8,-25.299999999999983,2.1999999999999886,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060304.bufr
31004_20060303_1200_12,31004,Aldan,2006-03-03T12:00:00,2006,3,12,46.0,9.0,933.0,-22.299999999999983,500.0,-45.099999999999966,-22.799999999999983,True,925.0,652.8,-22.099999999999966,0.20000000000001705,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060303.bufr
31004_20060305_1200_12,31004,Aldan,2006-03-05T12:00:00,2006,3,12,31.0,7.0,935.0,-24.099999999999966,500.0,-44.69999999999999,-20.600000000000023,True,897.0,907.6,-19.899999999999977,4.199999999999989,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060305.bufr
31004_20060306_1200_12,31004,Aldan,2006-03-06T12:00:00,2006,3,12,48.0,11.0,929.0,-19.69999999999999,500.0,-43.69999999999999,-24.0,True,919.0,706.9,-18.099999999999966,1.6000000000000227,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060306.bufr
31004_20060307_1200_12,31004,Aldan,2006-03-07T12:00:00,2006,3,12,41.0,10.0,934.0,-22.899999999999977,500.0,-43.099999999999966,-20.19999999999999,True,911.0,779.4,-19.299999999999983,3.5999999999999943,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060307.bufr
31004_20060311_1200_12,31004,Aldan,2006-03-11T12:00:00,2006,3,12,50.0,9.0,944.0,-20.299999999999983,500.0,-39.89999999999998,-19.599999999999994,True,927.0,634.9,-18.49999999999997,1.8000000000000114,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060311.bufr
31004_20060308_1200_12,31004,Aldan,2006-03-08T12:00:00,2006,3,12,30.0,8.0,932.0,-23.69999999999999,500.0,-45.49999999999997,-21.799999999999983,True,916.0,734.0,-20.099999999999966,3.6000000000000227,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060308.bufr
31004_20060309_1200_12,31004,Aldan,2006-03-09T12:00:00,2006,3,12,43.0,8.0,942.0,-23.69999999999999,500.0,-45.89999999999998,-22.19999999999999,True,925.0,652.8,-21.49999999999997,2.200000000000017,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060309.bufr
31004_20060310_1200_12,31004,Aldan,2006-03-10T12:00:00,2006,3,12,46.0,9.0,951.0,-26.299999999999983,500.0,-40.89999999999998,-14.599999999999994,True,925.0,652.8,-24.299999999999983,2.0,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060310.bufr
31004_20060312_1200_12,31004,Aldan,2006-03-12T12:00:00,2006,3,12,54.0,12.0,936.0,-19.899999999999977,500.0,-32.099999999999966,-12.199999999999989,True,918.0,715.9,-17.099999999999966,2.8000000000000114,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060312.bufr
31004_20060313_1200_12,31004,Aldan,2006-03-13T12:00:00,2006,3,12,32.0,15.0,920.0,-10.699999999999989,500.0,-26.899999999999977,-16.19999999999999,True,876.0,1102.9,-9.5,1.1999999999999886,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060313.bufr
31004_20060316_1200_12,31004,Aldan,2006-03-16T12:00:00,2006,3,12,56.0,7.0,922.0,-16.5,500.0,-40.89999999999998,-24.399999999999977,True,887.0,1000.1,-16.099999999999966,0.4000000000000341,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060316.bufr
31004_20060314_1200_12,31004,Aldan,2006-03-14T12:00:00,2006,3,12,55.0,6.0,915.0,-12.299999999999955,500.0,-42.89999999999998,-30.600000000000023,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060314.bufr
31004_20060315_1200_12,31004,Aldan,2006-03-15T12:00:00,2006,3,12,50.0,5.0,916.0,-13.5,500.0,-43.69999999999999,-30.19999999999999,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060315.bufr
31004_20060319_1200_12,31004,Aldan,2006-03-19T12:00:00,2006,3,12,48.0,7.0,925.0,-12.5,500.0,-44.89999999999998,-32.39999999999998,False,,,,,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060319.bufr
31004_20060317_1200_12,31004,Aldan,2006-03-17T12:00:00,2006,3,12,55.0,9.0,925.0,-18.299999999999983,500.0,-42.49999999999997,-24.19999999999999,True,900.0,880.0,-14.5,3.799999999999983,good,gdex_data\raw\2006\gdas.adpupa.t12z.20060317.bufr
31004_20060318_1200_12,31004,Aldan,2006-03-18T12:00:00,2006,3,12,14.0,7.0,921.0,-11.299999999999955,826.0,-18.49999999999997,-7.200000000000017,True,914.0,752.2,-10.899999999999977,0.39999999999997726,no_500,gdex_data\raw\2006\gdas.adpupa.t12z.20060318.bufr
